,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
178,"frozenset({'restecg_normal', 'exang_True'})",frozenset({'sex_Male'}),0.33399602385685884,0.9025844930417495,0.30019880715705766,0.8988095238095238,0.9958176001678205,1.0,-0.0012608247137453343,0.9626944217050643,-0.006266698098381135,0.3205944798301486,-0.038751214771622425,0.6157043213761275
351,"frozenset({'restecg_normal', 'exang_True'})",frozenset({'fbs_False'}),0.33399602385685884,0.7912524850894632,0.30019880715705766,0.8988095238095238,1.1359326393874134,1.0,0.03592362327031845,2.0629166179394227,0.17967777008994762,0.363855421686747,0.5152494331065761,0.6391032543670735
23,frozenset({'oldpeak_Mild'}),frozenset({'sex_Male'}),0.7952286282306164,0.9025844930417495,0.7137176938369781,0.8975,0.9943667400881057,1.0,-0.004043334426838574,0.9503951898365901,-0.02692105263157897,0.7252525252525251,-0.05219387755102053,0.844124449339207
555,"frozenset({'oldpeak_Mild', 'cp_asymptomatic', 'exang_True'})",frozenset({'sex_Male'}),0.38767395626242546,0.9025844930417495,0.34791252485089463,0.8974358974358975,0.9942957189653225,1.0,-0.001995976427715984,0.9498011928429428,-0.00928223508868658,0.36919831223628696,-0.05285190999476657,0.6414492262509883
443,"frozenset({'restecg_normal', 'fbs_False', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.3856858846918489,0.9025844930417495,0.34592445328031807,0.8969072164948453,0.9937099777464916,1.0,-0.0021896454276330024,0.9449304174950294,-0.01019882179675991,0.36708860759493667,-0.05827898169577165,0.6400835641945593
5,frozenset({'restecg_normal'}),frozenset({'sex_Male'}),0.5546719681908548,0.9025844930417495,0.4970178926441352,0.8960573476702509,0.9927683829914895,1.0,-0.003620424569876879,0.9372043600466172,-0.016093892754233948,0.5175983436853003,-0.06700314534415873,0.7233590703108964
201,"frozenset({'oldpeak_Mild', 'exang_False'})",frozenset({'sex_Male'}),0.3399602385685885,0.9025844930417495,0.30417495029821073,0.8947368421052632,0.9913053559007652,1.0,-0.0026678892845709012,0.9254473161033799,-0.013114180800839292,0.3241525423728814,-0.08055853920515543,0.6158706236958034
136,"frozenset({'restecg_normal', 'fbs_False'})",frozenset({'sex_Male'}),0.4850894632206759,0.9025844930417495,0.43339960238568587,0.8934426229508197,0.9898714523001372,1.0,-0.004434624855242264,0.9142070653005048,-0.019484579049735867,0.45416666666666666,-0.09384409501505503,0.6868094172022821
7,frozenset({'exang_False'}),frozenset({'sex_Male'}),0.4095427435387674,0.9025844930417495,0.3658051689860835,0.8932038834951457,0.9896069458107011,1.0,-0.0038417605697820822,0.9121633833363462,-0.017475728155339713,0.38655462184873957,-0.09629482861105533,0.6492451135537403
499,"frozenset({'oldpeak_Mild', 'fbs_False', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.47912524850894633,0.9025844930417495,0.4274353876739563,0.8921161825726142,0.9884018498546805,1.0,-0.005015631854993263,0.9029668144976303,-0.02203163249361952,0.4479166666666667,-0.10746041155051154,0.6828422322554701
